survived,pclass,age,sibsp,parch,fare,sex_encoded,emb_C,emb_Q,emb_S
0,3,,0.0,0.0,0.22092073668685933,1,False,False,True
0,3,0.6301976161820088,0.0,0.0,0.10855587923406018,1,False,False,True
1,3,0.3040726792716543,0.0,0.0,0.11014346135563058,1,True,False,False
1,1,0.5525488216795434,0.125,0.3333333333333333,1.0,0,False,False,True
0,3,0.24195364366968203,0.0,0.0,0.11845922260278147,1,False,False,True
1,1,0.7854952051869395,0.125,0.0,1.0,0,False,False,True
0,1,,0.0,0.0,0.6033421498482503,1,True,False,False
0,3,0.46713514772683157,0.0,0.0,0.11807832478090757,0,False,True,False
0,3,,0.125,0.0,0.36794729593018294,1,False,True,False
0,3,0.49042978607757115,0.0,0.0,0.12741032141681802,1,False,False,True
0,3,0.36619171487362656,0.0,0.0,0.14474117231208025,1,False,False,True
0,3,0.7389059284854602,0.0,0.0,0.11966590690247796,1,False,False,True
0,2,0.8786737585898979,0.0,0.0,0.15997708518703607,0,False,False,True
0,3,,0.0,0.0,0.11007947052155576,1,True,False,False
1,2,0.8320844818884187,0.125,0.5,0.35042599612398373,0,False,False,True
0,3,0.2730131614706682,0.0,0.0,0.11807832478090757,1,False,False,True
0,3,,0.0,0.0,0.11807832478090757,1,False,True,False
1,3,0.07112629576425826,0.0,0.0,0.1900680131150738,0,False,False,True
0,3,,0.0,0.0,0.11788787586997061,1,False,True,False
1,1,0.6612571339829949,0.0,0.16666666666666666,1.0,0,False,False,True
1,3,0.1953643669682028,0.0,0.0,0.11014346135563058,0,True,False,False
1,1,0.2574834025701751,0.125,0.0,0.8684470338724815,0,False,False,True
0,1,0.44384050937609193,0.0,0.0,0.45707738624867444,1,False,False,True
0,3,,0.125,0.3333333333333333,0.35728215691771387,1,False,False,True
0,3,0.38172147377411964,0.0,0.0,0.10741318576843849,1,False,False,True
0,3,0.38172147377411964,0.0,0.0,0.11046036834342966,1,False,False,True
1,3,0.2730131614706682,0.0,0.0,0.1142053557280938,0,False,False,True
0,3,0.11771557246573747,0.5,0.16666666666666666,0.4437459624830881,1,False,True,False
1,3,0.009007260162285981,0.125,0.3333333333333333,0.3134789074022159,1,False,False,True
0,1,0.7078464106844742,0.0,0.0,1.0,1,True,False,False
0,3,,0.0,0.0,0.11807832478090757,1,False,True,False
0,2,0.24195364366968203,0.0,0.0,0.3961337347488512,1,False,False,True
0,3,,1.0,0.3333333333333333,1.0,0,False,False,True
0,1,,0.0,0.0,0.4676785344270687,1,True,False,False
0,3,0.38172147377411964,0.0,0.0,0.12029972087807612,1,False,False,True
0,2,0.5991380983810226,0.0,0.0,0.1980668673744256,1,False,False,True
1,1,0.7544356873859533,0.0,0.0,0.39505503211730436,0,False,False,True
1,3,0.4749000271770781,0.0,0.0,0.1322980022671038,0,False,False,True
0,3,0.459370268276585,0.0,0.0,0.11014346135563058,1,True,False,False
0,3,0.459370268276585,0.125,0.16666666666666666,0.36794729593018294,0,False,False,True
0,2,0.5214893038785573,0.0,0.0,0.1980668673744256,1,False,False,True
1,2,0.4749000271770781,0.125,0.16666666666666666,0.39994271296759015,0,False,False,True
1,1,0.1643048491672167,0.125,0.3333333333333333,1.0,1,False,False,True
1,3,0.0,0.0,0.16666666666666666,0.1297596991821362,1,True,False,False
1,3,0.4127809915751058,0.0,0.0,0.10627049230281681,1,False,False,True
0,3,0.4749000271770781,0.0,0.0,0.11845922260278147,1,False,False,True
0,1,0.5991380983810226,0.0,0.0,0.0,1,False,False,True
0,3,0.2730131614706682,0.0,0.0,0.11845922260278147,0,False,False,True
0,2,0.5991380983810226,0.0,0.0,0.1980668673744256,1,False,False,True
1,1,0.5059595449780642,0.125,0.0,0.8090269736601539,0,False,False,True
0,3,0.3972512326746127,0.0,0.0,0.120173262801214,1,False,False,True
0,3,0.5991380983810226,0.0,0.0,0.36794729593018294,1,False,False,True
0,2,0.5370190627790503,0.0,0.0,0.15997708518703607,1,False,False,True
0,3,0.08665605466475132,0.5,0.3333333333333333,0.4765031751642431,0,False,False,True
0,3,0.46713514772683157,0.0,0.0,0.12264909864339432,1,False,False,True
0,1,,0.0,0.0,0.0,1,False,False,True
0,3,0.35066195597313354,0.0,0.0,0.12074460953402483,0,False,False,True
0,2,0.4749000271770781,0.125,0.16666666666666666,0.56379276720744,1,True,False,False
0,3,0.6612571339829949,0.0,0.0,0.098271638043465,1,False,False,True
0,3,0.14877509026672361,0.375,0.3333333333333333,0.42508196921126723,1,False,False,True
1,1,0.8010249640874325,0.125,0.16666666666666666,1.0,0,False,False,True
1,3,0.4127809915751058,0.0,0.0,0.13198109527930474,1,False,False,True
0,1,0.5836083394805296,0.0,0.0,0.0,1,False,False,True
1,3,0.4127809915751058,0.0,0.16666666666666666,0.1900680131150738,0,False,False,True
0,3,0.024537019062779053,0.5,0.16666666666666666,0.6046752922248089,1,False,False,True
0,3,,0.0,0.0,0.10588959448094291,1,False,True,False
0,3,,0.0,0.0,0.8607650866009288,1,False,False,True
1,2,0.009007260162285981,0.0,0.3333333333333333,0.56379276720744,1,True,False,False
1,3,,0.0,0.0,0.11807832478090757,1,False,True,False
1,1,0.9563225530923632,0.0,0.0,1.0,0,False,False,False
1,3,0.22642388476918895,0.125,0.0,0.22022293187718633,0,True,False,False
1,2,0.006367201149202159,0.125,0.16666666666666666,0.2856733664054215,1,False,False,True
0,3,,0.0,0.0,0.11014346135563058,1,True,False,False
0,3,0.35066195597313354,0.0,0.0,0.11966590690247796,1,False,False,True
0,3,0.2730131614706682,0.0,0.0,0.12645807686213328,1,False,False,True
1,1,0.5991380983810226,0.125,0.16666666666666666,1.0,0,True,False,False
0,3,0.3196024381721474,0.0,0.0,0.13198109527930474,1,False,False,True
0,3,,0.0,0.0,0.12264909864339432,1,False,False,True
1,3,0.49042978607757115,0.0,0.0,0.8607650866009288,1,False,False,True
1,1,,0.0,0.0,0.4525066123861877,1,True,False,False
0,3,0.3040726792716543,0.0,0.0,0.12074460953402483,1,False,False,True
0,2,0.24195364366968203,0.0,0.0,0.15997708518703607,1,False,False,True
1,1,0.459370268276585,0.0,0.0,0.4723132991236303,0,True,False,False
0,3,0.5292541833288038,0.0,0.0,0.09808118913252806,1,True,False,False
0,3,0.2574834025701751,0.0,0.0,0.13198109527930474,1,False,False,True
0,3,0.6457273750825019,0.0,0.0,0.1150311422059164,1,False,False,True
0,3,,1.0,0.3333333333333333,1.0,1,False,False,True
0,3,0.5370190627790503,0.0,0.0,0.12029972087807612,1,True,False,False
0,2,0.42831075047559886,0.0,0.16666666666666666,0.5027851248735419,1,False,False,True
1,1,,0.125,0.0,1.0,0,True,False,False
0,3,0.05559653686376519,0.5,0.3333333333333333,0.4765031751642431,1,False,False,True
0,3,1.0,0.0,0.0,0.11845922260278147,1,False,False,True
0,3,0.13324533136623054,0.125,0.16666666666666666,0.23228368050900136,0,True,False,False
1,1,0.24195364366968203,0.0,0.16666666666666666,0.6002949672732592,0,False,False,True
0,2,0.676786892883488,0.125,0.0,0.3961337347488512,0,False,False,True
1,3,0.2730131614706682,0.0,0.16666666666666666,0.14245578538083686,0,False,False,True
1,1,0.692316651783981,0.125,0.16666666666666666,1.0,0,False,False,True
1,1,0.7854952051869395,0.0,0.0,0.40451348683007693,1,False,False,True
1,3,0.36619171487362656,0.0,0.5,0.29341778091976156,0,True,False,False
0,3,,0.0,0.0,0.11014346135563058,1,True,False,False
0,3,0.6301976161820088,0.25,0.0,0.21495282961373913,1,False,False,True
0,2,0.3196024381721474,0.125,0.0,0.17521299806199186,1,False,False,True
1,1,0.7389059284854602,0.0,0.0,0.39505503211730436,0,False,False,True
0,3,,1.0,0.3333333333333333,1.0,0,False,False,True
0,2,0.36619171487362656,0.0,0.0,0.1980668673744256,1,False,False,True
1,2,0.6457273750825019,0.0,0.0,0.1980668673744256,0,False,False,True
1,2,0.4127809915751058,0.125,0.0,0.21114385139500016,0,True,False,False
0,1,0.4749000271770781,0.0,0.0,0.7693496093511939,1,False,False,True
0,3,,0.0,0.0,0.14474117231208025,1,False,False,True
1,3,0.05559653686376519,0.125,0.16666666666666666,0.1696259888107456,1,False,False,True
0,3,0.3972512326746127,0.0,0.0,0.12029972087807612,1,False,False,True
1,1,0.7233761695849672,0.125,0.16666666666666666,0.8007112124130029,0,False,False,True
0,1,0.5059595449780642,0.0,0.0,0.07617956437477907,1,False,False,True
0,3,0.7233761695849672,0.0,0.0,0.13712321587460233,1,False,False,True
1,2,0.42831075047559886,0.125,0.0,0.3656619089989396,0,True,False,False
1,3,0.22642388476918895,0.0,0.0,0.11007947052155576,0,True,False,False
0,3,0.3040726792716543,0.0,0.0,0.15000975098423996,1,False,False,True
0,3,0.28854292037116125,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,,0.0,0.0,0.12029972087807612,1,False,False,True
1,1,0.8631439996894048,0.0,0.16666666666666666,1.0,0,True,False,False
1,2,0.38172147377411964,0.0,0.16666666666666666,0.3961337347488512,0,False,False,True
0,3,0.5059595449780642,0.0,0.0,0.12029972087807612,1,False,False,True
0,3,0.33513219707264047,0.0,0.0,0.16023152493204781,0,False,False,True
0,2,0.42831075047559886,0.0,0.0,0.15997708518703607,1,False,False,True
0,3,0.38172147377411964,0.0,0.0,0.10741318576843849,1,False,False,True
0,3,0.5991380983810226,0.0,0.8333333333333333,0.4437459624830881,0,False,True,False
0,2,0.4127809915751058,0.0,0.0,0.1980668673744256,1,False,False,True
1,1,0.28854292037116125,0.0,0.0,0.45707738624867444,0,False,False,True
0,3,,0.125,0.3333333333333333,0.35728215691771387,0,False,False,True
1,1,0.3972512326746127,0.0,0.0,0.45707738624867444,1,True,False,False
0,3,0.49042978607757115,0.0,0.0,0.11807832478090757,1,False,True,False
